Longitude	Latitude	Elevation	Distance	CostPerKm	ElevCost	TurnCost	NodeCost	InitialCost	WayTags	NodeTags	Time	Energy
-72858886	41256563	9	274	1000	0	425	0	0	reversedirection=yes highway=service surface=gravel		32211	1642689
-72859953	41255758	10	181	1000	0	7	0	0	reversedirection=yes highway=footway surface=gravel		32237	1647302
-72862798	41255561	16	295	5000	0	290	0	0	reversedirection=yes highway=residential		32468	1656145
-72866302	41254354	6	502	1200	0	18	0	0	reversedirection=yes highway=path surface=gravel		32524	1666263
-72867036	41254655	7	71	2000	0	20	0	0	reversedirection=yes highway=service		32533	1667895
-72869604	41253855	10	251	5000	0	307	0	0	highway=residential		32719	1671840
-72869320	41250542	8	370	5000	0	250	0	0	reversedirection=yes highway=residential		32981	1673519
-72871133	41250451	9	153	5000	0	249	0	0	highway=residential		33092	1675198
-72871088	41249846	9	68	5500	0	246	0	0	highway=tertiary		33140	1675393
-72872692	41248880	8	185	5000	0	295	0	0	highway=residential oneway=yes		33272	1676426
-72877625	41249042	9	468	5000	0	179	0	0	highway=residential		33606	1679806
-72888763	41248017	5	970	30500	0	24	0	0	highway=secondary surface=asphalt		34285	1685726
-72890922	41253340	3	653	30500	0	262	0	0	reversedirection=yes highway=secondary maxspeed=40 oneway=no		34740	1689426
-72890970	41253312	3	6	5000	0	245	0	0	reversedirection=yes highway=residential maxspeed=40	highway=crossing crossing=uncontrolled	34744	1689489
-72891014	41253286	3	5	5000	0	0	0	0	reversedirection=yes highway=residential maxspeed=40	highway=stop	34748	1689539
-72896122	41251444	5	572	5000	0	203	0	0	reversedirection=yes highway=residential maxspeed=40		35160	1694664
-72896513	41253941	11	284	5000	0	216	0	0	highway=residential maxspeed=40		35369	1698882
-72898660	41253417	9	247	5000	0	572	0	0	reversedirection=yes highway=residential maxspeed=40	highway=crossing crossing=uncontrolled	35545	1700812
-72898718	41253460	9	7	5000	0	0	0	0	reversedirection=yes highway=residential maxspeed=40		35550	1700812
-72898999	41253324	10	28	5500	0	194	0	0	highway=tertiary surface=asphalt maxspeed=40 cycleway=shared_lane		35568	1700812
-72899088	41253106	10	26	25000	0	59	0	0	reversedirection=yes highway=residential surface=asphalt maxspeed=40 oneway=yes	highway=stop	35586	1700812
-72899228	41252776	12	39	25000	0	0	0	0	reversedirection=yes highway=residential surface=asphalt maxspeed=40 oneway=yes	highway=crossing crossing=unmarked	35613	1700813
-72899248	41252717	12	7	5000	0	0	0	0	highway=residential surface=asphalt maxspeed=40	barrier=swing_gate access=yes	35618	1700813
-72899603	41251781	11	111	5000	0	2	0	0	highway=residential surface=asphalt maxspeed=40		35695	1701018
-72900040	41251451	11	55	2000	0	80	0	0	highway=service maxspeed=40 oneway=yes	barrier=toll_booth	35701	1702097
-72900120	41251417	11	8	2000	0	4	0	0	highway=service maxspeed=40 oneway=yes		35702	1702248
-72900238	41251364	11	12	2000	0	0	0	0	reversedirection=yes highway=service surface=asphalt maxspeed=40	highway=stop	35703	1702473
-72900006	41251206	10	29	2000	0	419	0	0	highway=service surface=asphalt maxspeed=40		35706	1703030
-72900091	41247547	1	429	2000	0	83	0	0	reversedirection=yes highway=service surface=asphalt maxspeed=40		35749	1710773
-72900196	41247410	1	21	2000	0	279	0	0	highway=service surface=asphalt oneway=yes		35751	1711152
-72903301	41249088	4	393	2000	0	493	0	0	reversedirection=yes highway=service surface=asphalt		35798	1719553
-72902798	41251729	-8192	372	1100	0	14	0	0	highway=footway		35845	1727959
-72901655	41251211	10	114	2000	0	51	0	0	reversedirection=yes highway=service surface=asphalt		35861	1730884
-72900909	41252275	13	137	2000	0	254	0	0	reversedirection=yes highway=service surface=asphalt maxspeed=40	barrier=chain	35879	1734181
-72899979	41252947	12	115	2000	0	11	0	0	reversedirection=yes highway=service surface=asphalt	barrier=gate	35896	1737237
-72899528	41253118	11	43	2000	0	0	0	0	reversedirection=yes highway=service surface=asphalt	highway=crossing	35901	1738118
-72899467	41253141	11	6	2000	0	0	0	0	reversedirection=yes highway=service surface=asphalt		35902	1738242
-72898999	41253324	10	45	5500	0	0	0	0	reversedirection=yes highway=tertiary surface=asphalt cycleway=shared_lane		35932	1738242
-72896529	41254688	8	261	5500	0	15	0	0	reversedirection=yes highway=tertiary surface=asphalt maxspeed=40 cycleway=shared_lane	highway=crossing	36110	1738242
-72896398	41254714	8	12	5500	0	0	0	0	reversedirection=yes highway=tertiary surface=asphalt maxspeed=40 cycleway=shared_lane	highway=crossing	36118	1738244
-72895334	41254927	7	93	5500	0	0	0	0	reversedirection=yes highway=tertiary surface=asphalt maxspeed=40 cycleway=shared_lane	highway=crossing crossing=uncontrolled	36181	1738244
-72895145	41254964	6	17	5500	0	0	0	0	reversedirection=yes highway=tertiary surface=asphalt maxspeed=40 cycleway=shared_lane	highway=crossing crossing=uncontrolled	36193	1738244
-72892484	41255998	6	271	5500	0	46	0	0	reversedirection=yes highway=tertiary surface=asphalt maxspeed=40 cycleway=shared_lane	highway=crossing crossing=unmarked	36379	1738527
-72892409	41256122	5	17	5500	0	0	0	0	reversedirection=yes highway=tertiary surface=asphalt maxspeed=40 cycleway=shared_lane	highway=crossing crossing=unmarked	36390	1738527
-72891487	41257700	2	193	5500	0	2	0	0	reversedirection=yes highway=tertiary surface=asphalt maxspeed=40 cycleway=shared_lane	highway=crossing	36520	1738527
-72891432	41257843	2	17	5500	0	0	100	0	reversedirection=yes highway=tertiary surface=asphalt maxspeed=40 cycleway=shared_lane	highway=traffic_signals	36532	1738527
-72891281	41257640	2	1	30500	0	425	0	0	highway=secondary maxspeed=40 oneway=no		36532	1738527
-72891432	41257843	2	1	30500	0	0	100	0	reversedirection=yes highway=secondary maxspeed=40 oneway=no	highway=traffic_signals	36533	1738527
-72891497	41257929	2	11	30500	0	0	0	0	reversedirection=yes highway=secondary maxspeed=40 oneway=no	highway=crossing	36540	1738527
-72894704	41262613	3	596	30500	0	2	0	0	reversedirection=yes highway=secondary maxspeed=40 oneway=no	highway=stop	36944	1738839
-72894775	41262713	3	14	30500	0	0	0	0	reversedirection=yes highway=secondary maxspeed=40 oneway=no	highway=crossing crossing=uncontrolled	36953	1738839
-72894793	41262739	3	4	30500	0	0	0	0	reversedirection=yes highway=secondary maxspeed=40 oneway=no	highway=stop	36956	1738839
-72896817	41267143	15	556	30500	0	28	0	0	reversedirection=yes highway=secondary maxspeed=40 oneway=no	highway=crossing	37348	1744219
-72896913	41267913	16	88	30500	0	1	0	0	reversedirection=yes highway=secondary maxspeed=40 oneway=no		37410	1744557
-72897001	41267918	16	8	5500	0	223	0	0	highway=tertiary maxspeed=40 cycleway=shared_lane	highway=crossing crossing=unmarked	37415	1744557
-72897048	41267920	16	4	5500	0	0	0	0	highway=tertiary maxspeed=40 cycleway=shared_lane	highway=stop	37418	1744557
-72900658	41272500	6	751	5500	0	35	0	0	highway=tertiary maxspeed=40 cycleway=shared_lane		37928	1747530
-72900638	41272726	6	27	5500	0	36	0	0	highway=tertiary maxspeed=40 cycleway=shared_lane oneway=yes	highway=crossing crossing=uncontrolled	37948	1747671
-72900626	41272832	6	13	5500	0	16	0	0	highway=tertiary maxspeed=40 cycleway=shared_lane		37957	1747723
-72900544	41273090	6	31	5500	0	24	0	0	highway=tertiary maxspeed=40 cycleway=shared_lane oneway=yes		37979	1747865
-72900017	41274457	8	159	5500	0	8	0	0	highway=tertiary maxspeed=40 cycleway=shared_lane		38096	1750364
-72899930	41274600	8	22	5500	0	101	0	0	highway=tertiary maxspeed=40 cycleway=shared_lane oneway=yes		38112	1750583
-72900013	41274611	8	8	5500	0	93	0	0	highway=tertiary cycleway=shared_lane oneway=yes		38117	1750583
-72900050	41274579	8	6	5500	0	76	0	0	highway=tertiary maxspeed=40 cycleway=shared_lane oneway=yes		38121	1750583
-72900093	41274587	8	4	2000	0	232	0	0	reversedirection=yes highway=service foot=yes bicycle=yes cycleway=track	highway=stop	38122	1750651
-72901264	41276454	2	360	2000	0	92	0	0	reversedirection=yes highway=service foot=yes bicycle=yes cycleway=track		38158	1757291
-72902399	41278083	2	242	1100	0	19	0	0	highway=footway		38187	1762448
-72901714	41281507	6	688	1100	0	21	0	0	reversedirection=yes highway=footway	barrier=swing_gate	38282	1779471
-72901587	41281521	6	11	1100	0	0	0	0	reversedirection=yes highway=footway		38283	1779797
-72900066	41281721	4	131	2000	0	0	0	0	highway=service		38301	1782972
-72900114	41281904	4	21	2000	0	258	0	0	reversedirection=yes highway=service foot=yes bicycle=yes cycleway=track	barrier=swing_gate	38304	1783443
-72900155	41282112	4	24	2000	0	0	0	0	reversedirection=yes highway=service foot=yes bicycle=yes cycleway=track		38307	1783992
-72900386	41290613	2	981	5000	0	522	0	0	reversedirection=yes highway=residential		38989	1787106
-72899689	41291395	4	105	5000	0	27	0	0	highway=residential		39068	1789159
-72898582	41292623	3	166	5500	0	0	0	0	highway=tertiary	highway=crossing crossing=unmarked	39187	1790283
-72897778	41293494	4	119	5500	0	0	0	0	highway=tertiary	highway=crossing crossing=uncontrolled	39273	1791494
-72897710	41293567	4	10	5500	0	0	100	0	highway=tertiary	highway=traffic_signals traffic_signals:direction=both	39280	1791588
-72897656	41293625	4	8	5500	0	0	0	0	highway=tertiary	highway=crossing crossing=uncontrolled	39286	1791661
-72893907	41296714	18	481	5500	0	28	0	0	highway=tertiary		39652	1802272
-72893832	41296732	17	7	30500	0	2	0	0	highway=secondary	highway=crossing crossing=unmarked	39657	1802343
-72892848	41296959	14	87	30500	0	0	0	0	highway=secondary	highway=crossing crossing=traffic_signals	39715	1802343
-72892742	41296984	14	10	30500	0	0	100	0	highway=secondary	highway=traffic_signals	39722	1802343
-72892728	41297053	14	8	5500	0	140	0	0	reversedirection=yes highway=tertiary cycleway=shared_lane	highway=crossing crossing=traffic_signals	39727	1802343
-72892464	41298324	10	144	5500	0	0	0	0	reversedirection=yes highway=tertiary cycleway=shared_lane	highway=crossing crossing=uncontrolled	39821	1802343
-72892440	41298444	10	15	5500	0	0	0	0	reversedirection=yes highway=tertiary cycleway=shared_lane	highway=crossing crossing=uncontrolled	39831	1802343
-72891999	41300600	5	243	5500	0	0	0	0	reversedirection=yes highway=tertiary cycleway=shared_lane	highway=crossing crossing=uncontrolled	39988	1802343
-72891976	41300715	5	13	5500	0	0	100	0	reversedirection=yes highway=tertiary cycleway=shared_lane	highway=traffic_signals	39997	1802343
-72892219	41300925	5	34	30500	0	172	100	0	reversedirection=yes highway=secondary	highway=traffic_signals	40021	1802391
-72893362	41302683	-8192	220	30500	0	0	0	0	reversedirection=yes highway=secondary		40173	1802930
-72893916	41303491	6	102	30500	0	0	0	0	reversedirection=yes highway=secondary cycleway=shared_lane		40243	1802930
-72894013	41303484	5	9	5000	0	157	0	0	highway=residential	highway=crossing	40250	1802961
-72894063	41303480	5	5	5000	0	0	0	0	highway=residential	highway=stop	40253	1802968
-72895863	41303337	3	152	5000	0	0	0	0	highway=residential	traffic_calming=hump	40357	1802968
-72896158	41303311	2	25	5000	0	0	0	0	highway=residential	highway=crossing	40374	1802968
-72896315	41303298	2	14	5000	0	0	0	0	highway=residential	highway=crossing	40383	1802968
-72897025	41303244	1	60	5000	0	0	0	0	highway=residential	traffic_calming=hump	40424	1802968
-72899092	41303077	4	175	5000	0	0	0	0	highway=residential	traffic_calming=hump	40553	1805468
-72900072	41302997	2	83	5000	0	0	0	0	highway=residential	highway=crossing	40611	1805468
-72900253	41302982	2	17	5000	0	0	0	0	highway=residential	highway=crossing	40622	1805498
-72901327	41302897	4	92	5000	0	0	0	0	highway=residential	traffic_calming=hump	40686	1805736
-72902253	41302821	4	78	5000	0	0	0	0	highway=residential	highway=stop	40741	1805798
-72902289	41302818	4	4	5000	0	0	0	0	highway=residential	highway=crossing	40744	1805810
-72902386	41302810	4	9	5000	0	0	0	0	highway=residential		40750	1805838
-72902506	41303628	6	92	5000	0	249	0	0	highway=residential surface=asphalt lanes=2	highway=crossing	40818	1807175
-72902517	41303693	6	8	5000	0	0	100	0	highway=residential surface=asphalt lanes=2	highway=traffic_signals traffic_signals:direction=both	40824	1807266
-72902644	41303683	6	11	30500	0	244	0	0	highway=secondary cycleway=shared_lane	highway=crossing	40832	1807411
-72903243	41303637	7	51	30500	0	0	0	0	highway=secondary cycleway=shared_lane	traffic_calming=hump	40866	1807535
-72909406	41303493	1	520	30500	0	0	0	0	highway=secondary cycleway=shared_lane		41233	1810453
-72910357	41303526	1	81	30500	0	0	0	0	highway=secondary	highway=crossing crossing=uncontrolled	41290	1810535
-72910446	41303530	1	8	30500	0	0	100	0	highway=secondary	highway=traffic_signals	41296	1810559
-72910536	41303533	1	8	30500	0	0	0	0	highway=secondary surface=asphalt	highway=crossing crossing=uncontrolled	41301	1810602
-72911660	41303578	3	96	30500	0	0	0	0	highway=secondary surface=asphalt	highway=crossing	41368	1811043
-72911782	41303582	4	11	30500	0	0	0	0	highway=secondary surface=asphalt	highway=crossing	41376	1811096
-72912950	41303623	6	98	30500	0	0	100	0	highway=secondary surface=asphalt	highway=traffic_signals traffic_signals:direction=both	41450	1812874
-72914565	41303697	5	136	30500	0	0	100	0	highway=secondary surface=asphalt	highway=traffic_signals	41547	1813969
-72915725	41303737	6	99	30500	0	0	0	0	highway=secondary surface=asphalt	highway=crossing	41612	1813969
-72915735	41303681	6	1	31000	0	9	0	0	reversedirection=yes highway=footway footway=crossing		41613	1813969
-72915725	41303737	6	1	31000	0	0	0	0	highway=footway footway=crossing	highway=crossing	41614	1813969
-72915803	41303740	6	7	30500	0	270	100	0	highway=secondary surface=asphalt	highway=traffic_signals	41618	1813969
-72917090	41303787	8	110	30500	0	0	0	0	highway=secondary surface=asphalt		41692	1813969
-72917090	41303852	8	8	5000	0	238	0	0	highway=residential surface=asphalt oneway=yes	highway=crossing	41698	1813969
-72917180	41303861	8	8	31000	0	8	0	0	highway=footway footway=crossing		41703	1813969
-72918476	41304787	10	174	1100	0	8	0	0	reversedirection=yes highway=footway surface=asphalt foot=yes	highway=crossing crossing=unmarked	41724	1817853
-72918475	41304887	10	12	25000	0	244	0	0	reversedirection=yes highway=residential surface=asphalt oneway=yes		41733	1817853
-72919892	41305164	8	123	5000	0	204	0	0	highway=residential surface=asphalt lanes=1 oneway=yes		41812	1817867
