Longitude	Latitude	Elevation	Distance	CostPerKm	ElevCost	TurnCost	NodeCost	InitialCost	WayTags	NodeTags	Time	Energy
-73495673	41703510	118	3569	1000	108	246	0	0	highway=residential surface=compacted route_bicycle_ncn=yes		57067	2835709
-73486375	41719234	119	1939	5000	0	21	0	0	highway=residential surface=asphalt route_bicycle_ncn=yes		58458	2855400
-73486352	41719201	119	5	1000	0	433	0	0	highway=service surface=unpaved		58459	2855510
-73485667	41724452	121	618	1100	0	20	0	0	reversedirection=yes highway=footway footway=sidewalk		58562	2874021
-73485954	41724330	128	29	2000	0	390	0	0	reversedirection=yes highway=service route_bicycle_ncn=yes		58567	2875048
-73489110	41729287	129	626	5000	79	280	0	0	highway=residential surface=asphalt		59040	2891110
-73489040	41729358	126	10	5000	0	1	0	0	highway=residential		59047	2891110
-73490627	41731048	131	230	10500	0	158	0	0	highway=tertiary surface=asphalt	highway=crossing	59206	2892444
-73499058	41742473	134	1466	10500	0	10	0	0	highway=tertiary surface=asphalt		60265	2909509
-73492656	41757700	204	2136	5000	338	326	0	0	highway=residential surface=asphalt		61955	2979912
-73494938	41766327	224	1017	1000	167	9	0	0	highway=track tracktype=grade2 surface=compacted		62205	3024889
